productID,productName,productURL,productImage,productRating,productNumRate,productNumSold,productBrand,categoryID,categoryInfo,productOrgPrice,productCrtPrice,sellerID,sellerName,sellerURL,sellerRating,sellerType,sellerLocation,inventoryStatus,inventoryStock,promotion
113011796,Tủ kệ tivi trang trí phong cách hiện đại TKTV309 - Nội thất lắp ráp Viendong adv,tu-ke-tivi-trang-tri-phong-cach-hien-dai-tktv309-noi-that-lap-rap-viendong-adv-113011796,https://media3.scdn.vn/img4/2023/04_05/4tcuFetTF2vqebxeVcpA_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3640/3656,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3640, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac"", ""url_key"": ""tan-trang-nha-cua-khac""}, {""id"": 3656, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac/tan-trang-nha-cua-khac-3"", ""url_key"": ""tan-trang-nha-cua-khac-3""}]",13845000,10296000,720942,Đèn 3D độc lạ,shop/den-3d-doc-la,4.4,[],TP Hồ Chí Minh,1,300,26
119269615,"Chổi mềm làm sạch khe máy điều hòa xe hơi, vệ sinh nội thất ô tô, bàn phím máy tính - D&A shop",choi-mem-lam-sach-khe-may-dieu-hoa-xe-hoi-ve-sinh-noi-that-o-to-ban-phim-may-tinh-d-a-shop-119269615,https://media3.scdn.vn/img4/2024/07_23/61nn5dYVJuXYcBWfm2rd_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",374000,371000,989014,Hàng Tốt Online,shop/hang-tot-online,5,"[""shop_plus""]",Lâm Đồng,1,355,2
121455757,"[5SAO] [FREESHIP] HỘP SÁP LAU TÚI XÁCH, GIÀY DÉP, BÀN GHẾ, ĐỒ NỘI THẤT, VẬT DỤNG ĐA NĂNG [HCM]",5sao-freeship-hop-sap-lau-tui-xach-giay-dep-ban-ghe-do-noi-that-vat-dung-da-nang-hcm-121455757,https://media3.scdn.vn/img4/2024/11_22/A3T7O2tE9tdk8nGWRUaC_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1019/1074/4272,"[{""id"": 1019, ""title"": ""Nhà Cửa"", ""path"": ""do-dung-trong-nha"", ""url_key"": ""do-dung-trong-nha""}, {""id"": 1074, ""title"": ""Vệ sinh, chăm sóc nhà cửa"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua"", ""url_key"": ""ve-sinh-cham-soc-nha-cua""}, {""id"": 4272, ""title"": ""Cây lau kính"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua/cay-lau-kinh"", ""url_key"": ""cay-lau-kinh""}]",27900,27900,989237,Dollarshop,shop/dollarshop,4.2,"[""shop_plus""]",TP Hồ Chí Minh,1,50,0
116412682,Đèn Hắt Tường Decor DT-XT-A03 - Kiểu Dáng Hiện Đại - Dài 80cm - Ánh Sáng Vàng - Trang Trí Nội Thất - Bảo Hành 1 Năm,den-hat-tuong-decor-dt-xt-a03-kieu-dang-hien-dai-dai-80cm-anh-sang-vang-trang-tri-noi-that-bao-hanh-1-nam-116412682,https://media3.scdn.vn/img4/2024/03_12/XXnQajIgbhkKiyhiFO9j_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3343/3385,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3343, ""title"": ""Các loại đèn"", ""path"": ""tan-trang-nha-cua/cac-loai-den"", ""url_key"": ""cac-loai-den""}, {""id"": 3385, ""title"": ""Đèn loại khác"", ""path"": ""tan-trang-nha-cua/cac-loai-den/den-loai-khac"", ""url_key"": ""den-loai-khac""}]",389000,299000,248390,Siêu Thị Điện Máy HD,shop/sieu-thi-dien-may-hd,4.8,"[""shop_plus""]",Hải Dương,1,20,24
123688677,Sơn nước màu Xanh ngọc lá đậm rêu Nội thất Trong nhà BEAUTY của URAI PAINTS 1 lít,son-nuoc-mau-xanh-ngoc-la-dam-reu-noi-that-trong-nha-beauty-cua-urai-paints-1-lit-123688677,https://media3.scdn.vn/img4/2025/01_05/hL95AoTYZK1erhlXAe2x_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3640/3656,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3640, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac"", ""url_key"": ""tan-trang-nha-cua-khac""}, {""id"": 3656, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac/tan-trang-nha-cua-khac-3"", ""url_key"": ""tan-trang-nha-cua-khac-3""}]",110000,110000,669469,Sơn Nước Sơn Tinh,shop/son-nuoc-son-tinh,4.8,"[""shop_plus""]",Bà Rịa–Vũng Tàu,1,666,0
116412650,Đèn Hắt Tường Decor DT-XT-A03 - Kiểu Dáng Hiện Đại - Dài 60cm - Ánh Sáng Vàng - Trang Trí Nội Thất - Bảo Hành 1 Năm,den-hat-tuong-decor-dt-xt-a03-kieu-dang-hien-dai-dai-60cm-anh-sang-vang-trang-tri-noi-that-bao-hanh-1-nam-116412650,https://media3.scdn.vn/img4/2024/03_12/geZH4eavUFO2Ne9jtCaF_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3343/3385,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3343, ""title"": ""Các loại đèn"", ""path"": ""tan-trang-nha-cua/cac-loai-den"", ""url_key"": ""cac-loai-den""}, {""id"": 3385, ""title"": ""Đèn loại khác"", ""path"": ""tan-trang-nha-cua/cac-loai-den/den-loai-khac"", ""url_key"": ""den-loai-khac""}]",319000,249000,248390,Siêu Thị Điện Máy HD,shop/sieu-thi-dien-may-hd,4.8,"[""shop_plus""]",Hải Dương,1,61,22
121453909,"[FREESHIP] DỤNG CỤ NÂNG ĐỒ, DI CHUYỂN NỘI THẤT TOOLLAND QT-108 (5185, LM, 100-QT108)",freeship-dung-cu-nang-do-di-chuyen-noi-that-toolland-qt-108-5185-lm-100-qt108-121453909,https://media3.scdn.vn/img4/2024/11_22/N2lB98SvUeOb5meOB9Rq_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3055/3057,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3055, ""title"": ""Dụng cụ cầm tay"", ""path"": ""tan-trang-nha-cua/dung-cu-cam-tay"", ""url_key"": ""dung-cu-cam-tay""}, {""id"": 3057, ""title"": ""Bộ dụng cụ đa năng"", ""path"": ""tan-trang-nha-cua/dung-cu-cam-tay/bo-dung-cu-da-nang"", ""url_key"": ""bo-dung-cu-da-nang""}]",109900,109900,987360,Siêu Thị Mini Hoàng Phát,shop/sieu-thi-mini-hoang-phat,4.6,"[""shop_plus""]",TP Hồ Chí Minh,1,25,0
117633662,Khánh treo gương xe ô tô thiên nga đuôi đá pha lê cao cấp trang trí nội thất xế yêu,khanh-treo-guong-xe-o-to-thien-nga-duoi-da-pha-le-cao-cap-trang-tri-noi-that-xe-yeu-117633662,https://media3.scdn.vn/img4/2024/07_23/IMGb2pl3d6IsaeJF94Z4_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",671200,638000,988232,Siêu Thị Dã Ngoại Du Lịch,shop/sieu-thi-da-ngoai-du-lich,3,"[""shop_plus""]",Lâm Đồng,1,199,6
117054839,"Gói 100 chốt nở nhựa, ốc vít, kẹp nhựa nội thất ô tô",goi-100-chot-no-nhua-oc-vit-kep-nhua-noi-that-o-to-117054839,https://media3.scdn.vn/img4/2024/06_20/Hxi7F1Eoa9CPdJ5ueOdW_simg_b5529c_250x250_maxb.jpg,0,0,2,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",15000,15000,784476,Hạnh Quỳnh Shop,shop/hanh-quynh-shop,4.6,"[""shop_plus""]",Hà Nội,1,997,0
123705691,Sơn nước BEAUTY Nội thất Trong nhà màu xanh lá nhạt đậm xanh ngọc 1 Lít của URAI PAINTS,son-nuoc-beauty-noi-that-trong-nha-mau-xanh-la-nhat-dam-xanh-ngoc-1-lit-cua-urai-paints-123705691,https://media3.scdn.vn/img4/2025/01_16/n3XLw9U51UtS4EBGgnqL_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3640/3656,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3640, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac"", ""url_key"": ""tan-trang-nha-cua-khac""}, {""id"": 3656, ""title"": ""Tân trang nhà cửa khác"", ""path"": ""tan-trang-nha-cua/tan-trang-nha-cua-khac/tan-trang-nha-cua-khac-3"", ""url_key"": ""tan-trang-nha-cua-khac-3""}]",109000,109000,820403,SON CHAU,shop/son-chau,4.8,"[""shop_plus""]",Bà Rịa–Vũng Tàu,1,666,0
119205522,1kg vít tự khai thác vít bake dài 10 cm vít nội thất lớn đầu tròn phẳng thân 6li [ 80 con ],1kg-vit-tu-khai-thac-vit-bake-dai-10-cm-vit-noi-that-lon-dau-tron-phang-than-6li-80-con-119205522,https://media3.scdn.vn/img4/2024/11_21/2gBTfrCTfBF13RmF9Kyz_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/2853/6582,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 2853, ""title"": ""Đồ kim khí"", ""path"": ""tan-trang-nha-cua/do-kim-khi"", ""url_key"": ""do-kim-khi""}, {""id"": 6582, ""title"": ""Ghim, đinh bấm gỗ"", ""path"": ""tan-trang-nha-cua/do-kim-khi/ghim-dinh-bam-go"", ""url_key"": ""ghim-dinh-bam-go""}]",50000,50000,916089,Điện Nước Bảo Ngọc,shop/dien-nuoc-bao-ngoc,4.7,"[""shop_plus""]",Bình Thuận,1,5000,0
117710176,Chai dưỡng bóng nội thất xe ô tô WAXONE hàng Thái Lan  cao cấp 450ml- Lọ dưỡng bóng xe hơi,chai-duong-bong-noi-that-xe-o-to-waxone-hang-thai-lan-cao-cap-450ml-lo-duong-bong-xe-hoi-117710176,https://media3.scdn.vn/img4/2024/07_23/XqOIOLLlVG33YaquR9Nt_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",538200,525000,988234,SaleShop Mua,shop/saleshop-mua,0,"[""shop_plus""]",Lâm Đồng,1,87,3
117633783,"Bộ Đính Đá Full Nội Thất Xe Mitsubishi Xpander chất liệu đá cao cấp Swarovski sang trọng, thời thượng",bo-dinh-da-full-noi-that-xe-mitsubishi-xpander-chat-lieu-da-cao-cap-swarovski-sang-trong-thoi-thuong-117633783,https://media3.scdn.vn/img4/2024/07_23/hyNdBxCTpmj1VjP2wc3x_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",920600,850000,988232,Siêu Thị Dã Ngoại Du Lịch,shop/sieu-thi-da-ngoai-du-lich,3,"[""shop_plus""]",Lâm Đồng,1,200,11
119269642,"Túi Gel Vệ Sinh nội thất xe hơi, Bàn Phím,gel Lau Bụi Xe Ô Tô Tái Sử Dụng nhiều lần chuẩn hàng Supper Clean",tui-gel-ve-sinh-noi-that-xe-hoi-ban-phim-gel-lau-bui-xe-o-to-tai-su-dung-nhieu-lan-chuan-hang-supper-clean-119269642,https://media3.scdn.vn/img4/2024/07_23/sM8sIWgGFWj30UL60aaK_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",479400,475000,989014,Hàng Tốt Online,shop/hang-tot-online,5,"[""shop_plus""]",Lâm Đồng,1,974,2
117616882,"[FREESHIP] BÁNH XE CÓ KHÓA, XOAY (40mm, 50mm) DÙNG CHO LOA KÉO, XE ĐẨY, ĐỒ NỘI THẤT",freeship-banh-xe-co-khoa-xoay-40mm-50mm-dung-cho-loa-keo-xe-day-do-noi-that-117616882,https://media3.scdn.vn/img4/2024/08_06/8lNTxIvpOqhpdCyEzMBJ_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3449/3513,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3449, ""title"": ""Bánh xe, lốp xe máy"", ""path"": ""o-to-xe-may/banh-xe-lop-xe-may"", ""url_key"": ""banh-xe-lop-xe-may""}, {""id"": 3513, ""title"": ""Bánh xe, lốp  xe máy khác"", ""path"": ""o-to-xe-may/banh-xe-lop-xe-may/banh-xe-lop-xe-may-khac"", ""url_key"": ""banh-xe-lop-xe-may-khac""}]",31900,31900,987360,Siêu Thị Mini Hoàng Phát,shop/sieu-thi-mini-hoang-phat,4.6,"[""shop_plus""]",TP Hồ Chí Minh,1,75,0
117623391,Chai dưỡng bóng nội thất xe ô tô WAXONE hàng Thái Lan  cao cấp 450ml- Lọ dưỡng bóng xe hơi,chai-duong-bong-noi-that-xe-o-to-waxone-hang-thai-lan-cao-cap-450ml-lo-duong-bong-xe-hoi-117623391,https://media3.scdn.vn/img4/2024/07_23/XqOIOLLlVG33YaquR9Nt_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",538200,538200,988127,Saleshop88,shop/sale-shop-88,3.7,"[""shop_plus""]",Lâm Đồng,1,99999,0
117712043,"Chổi mềm làm sạch khe máy điều hòa xe hơi, vệ sinh nội thất ô tô, bàn phím máy tính - D&A shop",choi-mem-lam-sach-khe-may-dieu-hoa-xe-hoi-ve-sinh-noi-that-o-to-ban-phim-may-tinh-d-a-shop-117712043,https://media3.scdn.vn/img4/2024/07_23/61nn5dYVJuXYcBWfm2rd_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",374000,371000,988234,SaleShop Mua,shop/saleshop-mua,0,"[""shop_plus""]",Lâm Đồng,1,355,2
120809202,Đèn Tường Decor DT-B09 - Kiểu Dáng Hiện Đại - Dài 55-85-105cm - Ánh Sáng Vàng - Trang Trí Nội Thất - Bảo Hành 1 Năm,den-tuong-decor-dt-b09-kieu-dang-hien-dai-dai-55-85-105cm-anh-sang-vang-trang-tri-noi-that-bao-hanh-1-nam-120809202,https://media3.scdn.vn/img4/2024/12_14/OVar6nu1OIDiVfCd5Ajv_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2849/3343/3385,"[{""id"": 2849, ""title"": ""Tân Trang Nhà Cửa"", ""path"": ""tan-trang-nha-cua"", ""url_key"": ""tan-trang-nha-cua""}, {""id"": 3343, ""title"": ""Các loại đèn"", ""path"": ""tan-trang-nha-cua/cac-loai-den"", ""url_key"": ""cac-loai-den""}, {""id"": 3385, ""title"": ""Đèn loại khác"", ""path"": ""tan-trang-nha-cua/cac-loai-den/den-loai-khac"", ""url_key"": ""den-loai-khac""}]",599000,329000,248390,Siêu Thị Điện Máy HD,shop/sieu-thi-dien-may-hd,4.8,"[""shop_plus""]",Hải Dương,1,86,47
116520378,"[Date Mới]' Nước rửa nội thất xe Sonax, 500ml - MM",date-moi-nuoc-rua-noi-that-xe-sonax-500ml-mm-116520378,https://media3.scdn.vn/img4/2024/04_06/gRVetWxCzx0no3tS82nG_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3441,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3441, ""title"": ""Vòi xịt, nước rửa xe"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/voi-xit-nuoc-rua-xe"", ""url_key"": ""voi-xit-nuoc-rua-xe""}]",285000,285000,967123,thegioidinhduonghcm,shop/the-gioi-dinh-duong-hcm,5,"[""shop_plus""]",TP Hồ Chí Minh,1,1000,0
117699304,Màng Bọc Nilon Che Bụi Đa Năng Bảo Vệ Nội Thất Che Sơn Bọc Hàng Siêu Tiện Dụng - Kích Thước 1 1 20m,mang-boc-nilon-che-bui-da-nang-bao-ve-noi-that-che-son-boc-hang-sieu-tien-dung-kich-thuoc-1-1-20m-117699304,https://media3.scdn.vn/img4/2023/03_22/nf2NUHTgKA8GagC0KXOm_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/1019/1074/4275,"[{""id"": 1019, ""title"": ""Nhà Cửa"", ""path"": ""do-dung-trong-nha"", ""url_key"": ""do-dung-trong-nha""}, {""id"": 1074, ""title"": ""Vệ sinh, chăm sóc nhà cửa"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua"", ""url_key"": ""ve-sinh-cham-soc-nha-cua""}, {""id"": 4275, ""title"": ""Túi đựng rác"", ""path"": ""do-dung-trong-nha/ve-sinh-cham-soc-nha-cua/tui-dung-rac"", ""url_key"": ""tui-dung-rac""}]",179999,179999,988148,Gia dụng Thanh Hằng,shop/gia-dung-thanh-hang,4.8,"[""shop_plus""]",TP Hồ Chí Minh,1,989,0
117710273,"Lọ Dưỡng Bóng Nội Thất Xe WAX CARE - Tăng Độ Bền, Kéo Dài Tuổi Thọ Cho Ghế Da Oto",lo-duong-bong-noi-that-xe-wax-care-tang-do-ben-keo-dai-tuoi-tho-cho-ghe-da-oto-117710273,https://media3.scdn.vn/img4/2024/07_23/manvm26cq0U0KjCBQpK7_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",526500,515000,988234,SaleShop Mua,shop/saleshop-mua,0,"[""shop_plus""]",Lâm Đồng,1,99,3
117200746,"Bộ Đính Đá Full Nội Thất Xe Mitsubishi Xpander chất liệu đá cao cấp Swarovski sang trọng, thời thượng",bo-dinh-da-full-noi-that-xe-mitsubishi-xpander-chat-lieu-da-cao-cap-swarovski-sang-trong-thoi-thuong-117200746,https://media3.scdn.vn/img4/2024/07_23/s1rK7iXxfQGbeB7DwpD3_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",920600,920600,984943,world shopping VN,shop/world-shopping-vn,5,"[""shop_plus""]",Lâm Đồng,1,199998,0
117619332,"Túi Gel Vệ Sinh nội thất xe hơi, Bàn Phím,gel Lau Bụi Xe Ô Tô Tái Sử Dụng nhiều lần chuẩn hàng Supper Clean",tui-gel-ve-sinh-noi-that-xe-hoi-ban-phim-gel-lau-bui-xe-o-to-tai-su-dung-nhieu-lan-chuan-hang-supper-clean-117619332,https://media3.scdn.vn/img4/2024/07_23/sM8sIWgGFWj30UL60aaK_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/3431/3510,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 3431, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may""}, {""id"": 3510, ""title"": ""Chăm sóc và bảo dưỡng ô tô, xe máy khác"", ""path"": ""o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may/cham-soc-va-bao-duong-o-to-xe-may-khac"", ""url_key"": ""cham-soc-va-bao-duong-o-to-xe-may-khac""}]",472400,472400,988127,Saleshop88,shop/sale-shop-88,3.7,"[""shop_plus""]",Lâm Đồng,1,299997,0
116416780,Cuôn 5m Chỉ viền trang trí nội thất ô tô,cuon-5m-chi-vien-trang-tri-noi-that-o-to-116416780,https://media3.scdn.vn/img4/2024/03_14/SNGwRDbpEu63iA8XGsAv_simg_b5529c_250x250_maxb.jpg,0,0,0,OEM,1/2/2150/2157/2172,"[{""id"": 2150, ""title"": ""Ô tô - Xe máy"", ""path"": ""o-to-xe-may"", ""url_key"": ""o-to-xe-may""}, {""id"": 2157, ""title"": ""Phụ kiện bên trong ô tô"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to"", ""url_key"": ""phu-kien-ben-trong-o-to""}, {""id"": 2172, ""title"": ""Phụ kiện bên trong ô tô khác"", ""path"": ""o-to-xe-may/phu-kien-ben-trong-o-to/phu-kien-ben-trong-o-to-khac"", ""url_key"": ""phu-kien-ben-trong-o-to-khac""}]",50000,50000,891357,TriCuongAuto,shop/Tri-Cuong-Auto,3.9,"[""shop_plus""]",Nam Định,1,175,0
